BioMatrix Alpha 3.5 x 19 mm (W16040544D);08888893018928;W16040544D;2018-05-03;1
BioMatrix Alpha 3.5 x 24 mm (W16030164);08888893018935;W16030164;2017-03-14;1
BioMatrix Alpha 3.5 x 24 mm (W16040359D);08888893018935;W16040359D;2018-04-25;1
BioMatrix Alpha 3.5 x 24 mm (W17020144);08888893018935;W17020144;2018-02-14;1
BioMatrix Alpha 3.5 x 29 mm (W17030330);08888893018942;W17030330;2019-03-22;1
BioMatrix Alpha 3.5 x 33 mm (W16020242D);08888893018959;W16020242D;2018-02-28;1
BioMatrix Alpha 3.5 x 33 mm (W17020281);08888893018959;W17020281;2018-02-20;1
BioMatrix Alpha 3.5 x 36 mm (W16120097);08888893018966;W16120097;2017-12-13;2
BioMatrix Alpha 3.5 x 36 mm (W16120359);08888893018966;W16120359;2017-12-28;1
BioMatrix Alpha 4.0 x 14 mm (W16010293);08888893018980;W16010293;2017-01-25;-1
BioMatrix Alpha 4.0 x 14 mm (W16030158D);08888893018980;W16030158D;2018-03-14;1
BioMatrix Alpha 4.0 x 29 mm (W16120362);08888893019017;W16120362;2017-12-28;1
BioMatrix Alpha 4.00 x 09 mm (W16050283D);08888893018973;W16050283D;2018-05-23;1
BioMatrix Alpha 4.00 x 19 mm (W16030047);08888893018997;W16030047;2017-03-07;1
BioMatrix Alpha 4.00 x 19 mm (W17020425);08888893018997;W17020425;2018-02-20;1
BioMatrix Alpha 4.00 x 24 mm (W16020245);08888893019000;W16020245;2017-02-28;1
BioMatrix NeoFlex 2.50 x 14mm (W14070233);08888893016214;W14070233;2016-07-21;1
BioFreedom 2.50 x 08 mm (W17020471);08888893014456;W17020471;2018-09-02;1
