Abbott NC TREK 3.5 mm x 8 mm/RX (71201G2913086);08717648151965;71201G2;2020-11-30;1
Abbott NC TREK 4.0 mm x 12 mm/RX (80110G1913876);08717648152061;80110G1;2020-12-31;1
Abbott NC TREK 4.0 mm x 12 mm/RX (80410G2913962);08717648152061;80410G2;2021-03-31;1
Abbott NC TREK 4.0 mm x 15 mm/RX (71212G1914764);08717648152078;71212G1;2020-11-30;2
Abbott NC TREK 4.0 mm x 20 mm/RX (70831G1914461);08717648152085;70831G1;2020-07-31;1
Abbott NC TREK 4.0 mm x 8 mm/RX (71212G1913609);08717648152054;71212G1;2020-11-30;1
Abbott NC TREK 4.0 mm x 8 mm/RX (80412G1913109);08717648152054;80412G1;2021-03-31;1
Abbott NC TREK 4.5 mm x 12 mm/RX (70925G1913430);08717648152108;70925G1;2020-08-31;1
Abbott NC TREK 5.0 mm x 12 mm/RX (70324G1913140);08717648152146;70324G1;2020-02-29;1
Abbott TREK 2.50 mm x 08 mm/RX (71116G1915769);08717648138270;71116G1;2020-10-31;1
Abbott TREK 2.50 mm x 12 mm/RX (80109G1913316);08717648138287;80109G1;2020-12-31;3
Abbott TREK 2.50 mm x 12 mm/RX (80123G1916687);08717648138287;80123G1;2020-12-31;1
Abbott TREK 2.50 mm x 15 mm/RX (71220G1916881);08717648138294;71220G1;2020-11-30;0
Abbott TREK 2.50 mm x 15 mm/RX (71220G2916576);08717648138294;71220G2;2020-11-30;1
Abbott TREK 2.50 mm x 15 mm/RX (80216G1914163);08717648138294;80216G1;2021-01-31;1
Abbott TREK 2.50 mm x 15 mm/RX (80322G1913296);08717648138294;80322G1;2021-02-28;3
Abbott TREK 2.50 mm x 20 mm/RX (80111G1913250);08717648138300;80111G1;2020-12-31;2
Abbott TREK 2.50 mm x 20 mm/RX (80209G1914005);08717648138300;80209G1;2021-01-31;1
Abbott TREK 2.50 mm x 25 mm/RX (71211G1913985);08717648138317;71211G1;2020-11-30;1
Abbott TREK 2.50 mm x 30 mm/RX (80108G1914856);08717648138324;80108G1;2020-12-31;1
Abbott TREK 3.0 mm x 08 mm/RX (70727G1914922);08717648138416;70727G1;2020-06-30;1
Abbott TREK 3.0 mm x 12 mm/RX (71120G1914283);08717648138423;71120G1;2020-10-31;3
Abbott TREK 3.0 mm x 15 mm/RX (71211G1915159);08717648138430;71211G1;2020-11-30;3
Abbott TREK 3.0 mm x 20 mm/RX (71130G1913857);08717648138447;71130G1;2020-10-31;2
Abbott TREK 3.0 mm x 20 mm/RX (80108G1913868);08717648138447;80108G1;2020-12-31;1
Abbott TREK 3.0 mm x 25 mm/RX (70811G1913996);08717648138454;70811G1;2020-07-31;1
Abbott TREK 3.0 mm x 30 mm/RX (71023G1914098);08717648138461;71023G1;2020-09-30;1
Abbott Xience 3.5 mm x 33 mm (7111841915380);08717648161896;7111841;2020-11-26;2
Abbott Xience PRO 48 3.0 mm x 48 mm (8021441915211);08717648191688;8021441;2021-02-26;1
Abbott Xience PRO 48 3.5 mm x 48 mm (7101641915341);08717648191695;7101641;2020-10-24;1
Abbott Xience PROX 2.5 mm x 12 mm (7121343915433);08717648164125;7121343;2020-12-29;1
Abbott Xience PROX 2.5 mm x 15 mm (7120141915333);08717648164132;7120141;2020-12-06;2
Abbott Xience PROX 2.5 mm x 18 mm (7121641915041);08717648164149;7121641;2021-01-01;1
Abbott Xience PROX 2.5 mm x 18 mm (8022741916141);08717648164149;8022741;2021-03-11;1
Abbott Xience PROX 2.5 mm x 23 mm (8010141915133);08717648164156;8010141;2021-01-09;2
Abbott Xience PROX 2.5 mm x 28 mm (8010841915152);08717648164163;8010841;2021-01-16;1
Abbott Xience PROX 2.5 mm x 28 mm (8020341915391);08717648164163;8020341;2021-02-11;1
Abbott Xience PROX 2.5 mm x 33 mm (7101341916124);08717648164170;7101341;2020-10-24;1
Abbott Xience PROX 2.5 mm x 33 mm (7121841915216);08717648164170;7121841;2021-01-07;1
Abbott Xience PROX 2.5 mm x 38 mm (7111741916492);08717648164187;7111741;2020-11-26;1
Abbott Xience PROX 2.5 mm x 8 mm (7102641915010);08717648164118;7102641;2020-11-09;1
Abbott Xience PROX 2.75 mm x 15 mm (7021541915429);08717648164231;7021541;2020-03-01;1
Abbott Xience PROX 2.75 mm x 18 mm (7030142915655);08717648164248;7030142;2020-03-13;1
Abbott Xience PROX 2.75 mm x 18 mm (8010541916137);08717648164248;8010541;2021-01-16;1
Abbott Xience PROX 2.75 mm x 23 mm (8012641915585);08717648164255;8012641;2021-02-08;2
Abbott Xience PROX 2.75 mm x 28 mm (7102741915383);08717648164262;7102741;2020-11-09;2
Abbott Xience PROX 3.0 mm 33 mm (8011041915082);08717648164378;8011041;2021-01-17;2
Abbott Xience PROX 3.0 mm x 12 mm (7122041915447);08717648164323;7122041;2021-01-07;1
Abbott Xience PROX 3.0 mm x 12 mm (8010341915315);08717648164323;8010341;2021-01-10;1
Abbott Xience PROX 3.0 mm x 15 mm (8011841915167);08717648164330;8011841;2021-01-29;2
Abbott Xience PROX 3.0 mm x 15 mm (8020541915880);08717648164330;8020541;2021-02-11;1
Abbott Xience PROX 3.0 mm x 18 mm (8012241915577);08717648164347;8012241;2021-01-31;2
Abbott Xience PROX 3.0 mm x 18 mm (8030541915538);08717648164347;8030541;2021-03-14;1
Abbott Xience PROX 3.0 mm x 23 mm (8011141915896);08717648164354;8011141;2021-01-21;2
Abbott Xience PROX 3.0 mm x 28 mm (8010841915738);08717648164361;8010841;2021-01-17;1
Abbott Xience PROX 3.0 mm x 28 mm (8020241915694);08717648164361;8020241;2021-02-11;1
Abbott Xience PROX 3.0 mm x 38 mm (7112341915202);08717648164385;7112341;2020-12-03;2
Abbott Xience PROX 3.0 mm x 8 mm (7080441915184);08717648164316;7080441;2020-08-15;1
Abbott Xience PROX 3.5 mm x 08 mm (7102641915506);08717648161834;7102641;2020-11-09;1
Abbott Xience PROX 3.5 mm x 12 mm (7120741915018);08717648161841;7120741;2020-12-14;3
Abbott Xience PROX 3.5 mm x 15 mm (7123041915112);08717648161858;7123041;2021-01-10;3
Abbott Xience PROX 3.5 mm x 18 mm (8012341915412);08717648161865;8012341;2021-01-31;1
Abbott Xience PROX 3.5 mm x 18 mm (8031441915772);08717648161865;8031441;2021-03-26;1
Abbott Xience PROX 3.5 mm x 23 mm (7120141915463);08717648161872;7120141;2020-12-11;2
Abbott Xience PROX 3.5 mm x 28 mm (7122041915023);08717648161889;7122041;2021-01-07;2
Abbott Xience PROX 3.5 mm x 38 mm (7111441915652);08717648161902;7111441;2020-11-20;2
Abbott Xience PROX 4.0 mm x 08 mm (8011041915084);08717648164460;8011041;2021-01-18;1
Abbott Xience PROX 4.0 mm x 12 mm (7091541915461);08717648164477;7091541;2020-09-25;1
Abbott Xience PROX 4.0 mm x 15 mm (7121341915267);08717648164484;7121341;2020-12-18;1
Abbott Xience PROX 4.0 mm x 18 mm (7111841915282);08717648164491;7111841;2020-11-26;1
Abbott Xience PROX 4.0 mm x 23 mm (7101841915395);08717648164507;7101841;2020-10-25;1
Abbott Xience PROX 4.0 mm x 28 mm (7041241915035);08717648164514;7041241;2020-04-23;1
ASAHI Caravel 135cm Microcatheter (171123K201);24547327108793;171123K201;2020-10-31;1
Asahi Corsair Pro Microcatheter 135cm (171123K181);24547327111816;171123K181;2020-10-31;2
Asahi Hyperion Amplatz Left 7F 100cm AL0.75 (170210C231);24547327102159;170210C231;2020-01-31;3
Asahi Hyperion Amplatz Left 7F 100cm AL1.0 (170523C211);24547327102197;170523C211;2020-04-30;2
Asahi Hyperion Right Backup 7F 100cm RB1.0 (160902C321);24547327103613;160902C321;2019-08-31;2
Asahi Hyperion Super Power Backup (170523C251);24547327102692;170523C251;2020-04-30;2
Asahi Hyperion Super Power Backup 7F 100cm SPB3.5 (170523C241);24547327102654;170523C241;2020-04-30;1
Asahi Hyperion Super Power Backup 7F 100cm SPB3.5 (171101C191);24547327102654;171101C191;2020-10-31;2
Asahi Hyperion Super Power Backup 7F 100cm SPB3.75 (160829C041);24547327102678;160829C041;2019-08-31;3
BioMatrix Alpha 2.5 x 14 mm (W17120176);08888893018706;W17120176;2019-12-13;1
BioMatrix Alpha 2.50 x 19 mm (W18030458);08888893018713;W18030458;2020-04-02;1
BioMatrix Alpha 2.50 x 24 mm (W17050310);08888893018720;W17050310;2019-05-22;1
BioMatrix Alpha 2.50 x 33 mm (W17020426D);08888893018744;W17020426D;2019-02-20;1
BioMatrix Alpha 3.00 x 14 mm (W17100057);08888893018843;W17100057;2019-10-10;1
BioMatrix Alpha 3.00 x 19 mm (W18010354);08888893018850;W18010354;2020-01-22;1
BioMatrix Alpha 3.00 x 24 mm (W17100058);08888893018867;W17100058;2019-10-10;1
BioMatrix Alpha 3.00 x 29 mm (W17120378);08888893018874;W17120378;2019-12-26;1
BioMatrix Alpha 3.00 x 33 mm (W18010089);08888893018881;W18010089;2020-01-10;1
BioMatrix Alpha 3.00 x 36 mm (W17040471);08888893018898;W17040471;2019-04-26;1
BioMatrix Alpha 3.5 x 14 mm (W17120379);08888893018911;W17120379;2019-12-26;1
BioMatrix Alpha 3.5 x 19 mm (W17060222);08888893018928;W17060222;2019-06-19;1
BioMatrix Alpha 3.5 x 24 mm (W17110516);08888893018935;W17110516;2019-12-05;1
BioMatrix Alpha 3.5 x 29 mm (W17090084);08888893018942;W17090084;2019-09-22;1
BioMatrix Alpha 3.5 x 33 mm (W18010436);08888893018959;W18010436;2020-01-29;1
BioMatrix Alpha 3.5 x 36 mm (W17060235);08888893018966;W17060235;2019-06-19;1
BrosMed Artimes 1.0 mm x 10 mm (F1800393);06958481410020;F1800393;2020-01-22;2
BrosMed Artimes 1.0 mm x 15 mm (F1800394);06958481410037;F1800394;2020-01-22;2
Wedge Scoring PTCA 2.0mm x 15mm (F1705765);06132183452216;F1705765;2020-10-25;1
Wedge Scoring PTCA 2.5mm x 15mm (F1705767);06132183452377;F1705767;2020-10-25;1
Wedge Scoring PTCA 3.0mm x 15mm (F1705769);06132183452537;F1705769;2020-10-25;1
